EST_ID,mean.pr,SD.pr,ES0.99.pr,mean.tas,SD.tas,ES0.99,relative.abundance,richness,risk5,Area_Ha,mean.pr.norm,SD.pr.norm,ES0.99.pr.norm,mean.tas.norm,SD.tas.norm,ES0.99.norm,relative.abundance.norm,richness.norm,risk5.norm,Area_Ha.norm
1,3.49,-13.80,-9.30,17.94,-0.10,6.36,0.16,45.07,37.14,91.55,0.48,0.75,0.49,0.28,0.64,0.61,0.23,0.57,0.03,0.00
2,4.96,-11.60,-6.10,18.16,-0.05,6.86,0.25,55.09,10.23,122.52,0.54,0.84,0.59,0.28,0.64,0.65,0.35,0.70,0.01,0.00
3,1.99,-12.76,-8.50,19.18,-6.99,1.97,0.10,38.97,115.84,97.45,0.42,0.79,0.52,0.32,0.34,0.31,0.14,0.49,0.10,0.00
4,1.99,-11.51,-7.68,19.34,-6.86,1.76,0.09,37.86,54.82,113.94,0.42,0.84,0.54,0.33,0.34,0.30,0.12,0.48,0.05,0.00
5,5.32,-12.31,-6.78,17.97,-0.32,6.51,0.14,40.23,10.23,115.35,0.55,0.81,0.57,0.28,0.63,0.62,0.20,0.51,0.01,0.00
6,3.39,-13.62,-9.39,17.73,-0.43,5.94,0.27,70.24,10.61,176.07,0.48,0.76,0.49,0.27,0.62,0.58,0.38,0.90,0.01,0.00
7,8.29,-9.99,0.36,19.00,-4.60,3.97,0.07,22.78,344.10,17.81,0.67,0.90,0.77,0.32,0.44,0.45,0.09,0.28,0.30,0.00
8,8.32,-9.93,-6.93,19.05,-4.46,4.09,0.07,25.59,172.05,48.65,0.67,0.90,0.56,0.32,0.45,0.46,0.10,0.32,0.15,0.00
9,5.20,-13.44,-8.00,19.30,-1.89,4.86,0.17,55.61,0.00,148.58,0.55,0.77,0.53,0.33,0.56,0.51,0.24,0.71,0.00,0.00
10,5.43,-10.61,-5.68,18.21,-0.38,6.53,0.13,38.12,9.05,118.31,0.56,0.88,0.60,0.29,0.62,0.62,0.18,0.48,0.01,0.00
11,3.71,-13.67,-9.01,18.03,0.17,6.64,0.16,44.61,4.95,288.66,0.49,0.76,0.50,0.28,0.65,0.63,0.22,0.57,0.00,0.01
12,4.63,-16.16,-11.80,18.14,3.16,9.71,0.20,57.85,580.51,17.89,0.52,0.66,0.42,0.28,0.78,0.84,0.27,0.74,0.50,0.00
13,6.13,-10.41,-5.80,17.09,0.62,6.66,0.14,42.57,30.60,777.94,0.58,0.89,0.59,0.24,0.67,0.63,0.19,0.54,0.03,0.02
14,4.28,-12.40,-7.85,16.94,1.18,7.03,0.23,47.03,70.59,392.72,0.51,0.81,0.54,0.24,0.69,0.66,0.31,0.60,0.06,0.01
15,6.77,-9.56,-5.06,18.10,-0.05,6.56,0.27,58.02,24.73,897.88,0.61,0.92,0.62,0.28,0.64,0.63,0.38,0.74,0.02,0.02
16,3.22,-13.38,-9.20,17.77,-0.63,5.81,0.24,65.05,5.31,610.45,0.47,0.77,0.50,0.27,0.61,0.57,0.34,0.83,0.00,0.01
17,0.99,-14.67,-10.95,18.28,3.28,9.84,0.11,35.69,204.47,78.54,0.38,0.72,0.45,0.29,0.78,0.85,0.15,0.45,0.18,0.00
18,6.14,-9.73,-2.55,18.86,-1.97,6.98,0.12,38.39,131.34,76.31,0.58,0.91,0.69,0.31,0.55,0.65,0.16,0.48,0.11,0.00
19,5.45,-9.67,-3.46,18.93,-0.86,6.59,0.06,18.59,262.68,46.03,0.56,0.91,0.66,0.31,0.60,0.63,0.09,0.23,0.23,0.00
20,5.84,-10.12,-3.31,18.87,-0.28,7.33,0.06,13.88,51.42,39.00,0.57,0.90,0.67,0.31,0.63,0.68,0.08,0.17,0.04,0.00
21,5.92,-10.54,-3.56,18.88,-0.11,7.53,0.08,20.26,388.42,31.82,0.57,0.88,0.66,0.31,0.63,0.69,0.10,0.25,0.33,0.00
22,6.47,-9.66,-5.24,18.48,0.28,6.94,0.19,42.09,58.64,294.35,0.60,0.92,0.61,0.30,0.65,0.65,0.26,0.53,0.05,0.01
23,8.15,-7.55,-3.03,17.47,-1.68,5.82,0.09,31.59,254.37,81.97,0.66,1.00,0.67,0.26,0.57,0.57,0.13,0.40,0.22,0.00
24,4.36,-14.01,-9.50,18.30,-1.05,5.41,0.25,41.16,43.20,219.71,0.51,0.74,0.49,0.29,0.59,0.55,0.35,0.52,0.04,0.01
25,2.71,-16.42,-11.36,27.69,-8.51,-0.40,0.11,31.84,19.41,868.92,0.45,0.65,0.44,0.66,0.27,0.15,0.15,0.40,0.02,0.02
26,3.34,-9.45,-5.88,19.09,-0.09,6.97,0.11,34.97,117.18,18.52,0.47,0.92,0.59,0.32,0.64,0.65,0.15,0.44,0.10,0.00
27,5.73,-10.69,-3.74,18.93,-0.48,6.95,0.07,16.83,388.42,8.92,0.57,0.87,0.65,0.31,0.62,0.65,0.09,0.21,0.33,0.00
28,7.11,-9.94,-2.83,17.65,-1.95,5.85,0.11,31.84,93.89,98.85,0.62,0.90,0.68,0.27,0.56,0.58,0.14,0.40,0.08,0.00
29,7.17,-10.41,-5.19,17.21,-2.16,5.89,0.12,36.85,374.48,42.26,0.62,0.89,0.61,0.25,0.55,0.58,0.16,0.47,0.32,0.00
30,8.38,-7.74,-3.09,18.56,-0.85,5.81,0.08,20.85,255.10,54.29,0.67,0.99,0.67,0.30,0.60,0.57,0.10,0.26,0.22,0.00
31,3.75,-12.26,-7.47,19.48,-6.86,1.97,0.09,38.56,92.67,83.50,0.49,0.81,0.55,0.34,0.34,0.31,0.12,0.49,0.08,0.00
32,1.99,-12.78,-8.53,19.23,-7.19,1.99,0.11,43.22,463.35,5.96,0.42,0.79,0.52,0.33,0.33,0.31,0.14,0.55,0.40,0.00
33,7.43,-9.97,-2.16,22.90,-2.17,4.53,0.12,40.22,4.01,292.20,0.63,0.90,0.70,0.47,0.55,0.49,0.16,0.51,0.00,0.01
34,2.92,-12.86,-8.66,18.10,-1.32,5.25,0.17,53.15,0.00,109.60,0.46,0.79,0.51,0.28,0.58,0.54,0.24,0.68,0.00,0.00
35,5.41,-25.05,-16.20,26.65,-11.19,-1.16,0.09,38.09,1.56,19540.08,0.55,0.31,0.30,0.61,0.16,0.10,0.12,0.48,0.00,0.45
36,3.46,-13.80,-9.40,18.00,-0.04,6.37,0.17,49.17,14.86,162.55,0.48,0.75,0.49,0.28,0.64,0.61,0.23,0.62,0.01,0.00
37,7.41,-8.29,-3.94,18.82,0.12,6.71,0.08,22.07,510.21,33.33,0.63,0.97,0.65,0.31,0.65,0.64,0.11,0.27,0.44,0.00
38,8.27,-7.55,-3.02,18.29,0.09,6.40,0.06,15.88,510.21,17.05,0.67,1.00,0.67,0.29,0.64,0.61,0.08,0.19,0.44,0.00
39,7.34,-9.30,-2.53,17.62,-1.83,5.81,0.09,31.46,375.55,7.93,0.63,0.93,0.69,0.26,0.56,0.57,0.13,0.40,0.32,0.00
40,7.63,-7.76,-3.17,17.67,-1.28,5.71,0.07,18.18,511.96,15.61,0.64,0.99,0.67,0.27,0.58,0.57,0.09,0.22,0.44,0.00
41,7.80,-7.62,-2.99,17.64,-1.65,5.46,0.06,18.01,511.96,15.66,0.65,1.00,0.67,0.26,0.57,0.55,0.08,0.22,0.44,0.00
42,8.12,-7.57,-2.87,18.02,-0.81,5.84,0.08,23.06,510.21,15.97,0.66,1.00,0.68,0.28,0.60,0.58,0.10,0.29,0.44,0.00
43,7.71,-9.55,-0.61,18.25,-5.61,4.06,0.07,24.20,330.94,23.89,0.64,0.92,0.74,0.29,0.40,0.45,0.09,0.30,0.28,0.00
44,7.15,-13.32,-7.32,17.88,-10.39,1.73,0.06,29.23,157.87,103.85,0.62,0.77,0.55,0.27,0.19,0.29,0.08,0.37,0.14,0.00
45,6.73,-13.75,-6.78,18.03,-10.56,1.86,0.10,50.27,45.11,335.24,0.61,0.75,0.57,0.28,0.18,0.30,0.13,0.64,0.04,0.01
46,4.65,-13.75,-8.02,19.83,-8.78,2.34,0.07,26.95,452.24,36.37,0.53,0.75,0.53,0.35,0.26,0.34,0.09,0.34,0.39,0.00
47,5.80,-13.72,-7.56,19.86,-8.74,2.79,0.06,22.56,226.12,21.85,0.57,0.75,0.54,0.35,0.26,0.37,0.07,0.28,0.19,0.00
48,6.40,-13.65,-7.96,18.47,-10.02,2.17,0.06,27.62,452.24,25.28,0.59,0.76,0.53,0.30,0.21,0.32,0.08,0.35,0.39,0.00
49,6.26,-13.23,-6.75,19.24,-8.46,1.62,0.06,25.26,503.24,18.75,0.59,0.77,0.57,0.33,0.27,0.29,0.08,0.31,0.43,0.00
50,6.83,-13.24,4.51,19.50,-8.35,1.96,0.07,22.92,251.62,84.77,0.61,0.77,0.89,0.34,0.28,0.31,0.09,0.28,0.22,0.00
51,5.24,-12.07,-6.41,19.53,-7.95,1.83,0.07,32.54,251.62,61.23,0.55,0.82,0.58,0.34,0.30,0.30,0.10,0.41,0.22,0.00
52,5.07,-12.29,-6.64,19.08,-7.65,1.92,0.07,32.54,251.62,23.86,0.54,0.81,0.57,0.32,0.31,0.31,0.10,0.41,0.22,0.00
53,4.51,-12.19,-6.85,19.12,-7.74,1.62,0.09,39.71,154.45,59.39,0.52,0.81,0.56,0.32,0.31,0.29,0.12,0.50,0.13,0.00
54,5.48,-11.61,-6.04,19.20,-7.46,2.27,0.07,32.92,231.67,36.45,0.56,0.84,0.59,0.33,0.32,0.33,0.09,0.41,0.20,0.00
55,5.16,-11.68,-6.29,19.43,-6.80,2.56,0.05,19.01,154.45,61.31,0.55,0.84,0.58,0.33,0.35,0.35,0.06,0.23,0.13,0.00
56,6.43,-11.92,2.96,18.78,-8.10,2.16,0.07,28.91,167.75,106.01,0.59,0.83,0.84,0.31,0.29,0.32,0.10,0.36,0.14,0.00
57,6.69,-11.66,2.27,19.17,-8.25,2.17,0.08,31.77,503.24,19.37,0.60,0.84,0.82,0.32,0.28,0.32,0.10,0.40,0.43,0.00
58,7.09,-12.19,5.41,18.67,-8.49,2.10,0.09,36.30,503.24,11.01,0.62,0.81,0.91,0.30,0.27,0.32,0.12,0.46,0.43,0.00
59,7.32,-12.56,-6.73,18.81,-8.86,1.96,0.08,34.34,251.62,42.29,0.63,0.80,0.57,0.31,0.26,0.31,0.11,0.43,0.22,0.00
60,7.80,-12.56,5.74,18.33,-9.23,1.99,0.07,31.36,251.62,119.05,0.65,0.80,0.92,0.29,0.24,0.31,0.10,0.39,0.22,0.00
61,7.89,-12.50,4.93,18.33,-9.31,1.98,0.08,40.27,503.24,9.37,0.65,0.80,0.90,0.29,0.24,0.31,0.11,0.51,0.43,0.00
62,7.36,-8.99,-3.09,17.60,-5.16,4.52,0.08,23.46,388.61,34.61,0.63,0.94,0.67,0.26,0.42,0.49,0.11,0.29,0.33,0.00
63,7.19,-8.82,-2.88,18.43,-5.29,4.56,0.08,22.49,262.68,13.16,0.62,0.95,0.68,0.30,0.41,0.49,0.10,0.28,0.23,0.00
64,7.18,-9.41,-1.28,17.53,-5.87,4.49,0.09,28.41,388.61,8.80,0.62,0.93,0.72,0.26,0.39,0.48,0.12,0.36,0.33,0.00
65,6.48,-9.32,-1.14,17.77,-6.11,4.27,0.09,38.19,194.30,18.42,0.60,0.93,0.73,0.27,0.38,0.47,0.12,0.48,0.17,0.00
66,7.15,-8.97,-3.07,18.02,-5.02,4.51,0.05,15.36,388.61,36.76,0.62,0.94,0.67,0.28,0.42,0.49,0.06,0.19,0.33,0.00
67,7.52,-8.79,-2.94,17.71,-4.90,4.23,0.05,12.05,388.61,9.90,0.64,0.95,0.68,0.27,0.43,0.47,0.07,0.14,0.33,0.00
68,7.81,-8.49,-2.78,17.59,-4.26,4.27,0.07,16.53,388.61,4.09,0.65,0.96,0.68,0.26,0.46,0.47,0.09,0.20,0.33,0.00
69,7.81,-8.69,3.59,17.44,-4.63,4.06,0.06,12.86,388.61,21.90,0.65,0.95,0.86,0.26,0.44,0.45,0.08,0.15,0.33,0.00
70,8.06,-8.19,-2.68,17.78,-4.01,3.73,0.06,17.15,262.68,3.66,0.66,0.97,0.68,0.27,0.47,0.43,0.08,0.21,0.23,0.00
71,2.42,-10.78,-7.05,20.68,-5.37,3.14,0.10,41.02,16.45,265.11,0.44,0.87,0.56,0.38,0.41,0.39,0.13,0.52,0.01,0.01
72,2.98,-10.65,-6.83,21.05,-4.62,3.41,0.08,27.88,164.45,41.38,0.46,0.88,0.57,0.40,0.44,0.41,0.11,0.35,0.14,0.00
73,4.36,-10.66,-6.30,22.38,-3.24,4.19,0.07,25.63,37.65,30.12,0.51,0.88,0.58,0.45,0.50,0.46,0.09,0.32,0.03,0.00
74,4.89,-13.12,-7.64,18.04,0.15,6.84,0.15,39.68,5.15,92.11,0.53,0.78,0.54,0.28,0.65,0.65,0.21,0.50,0.00,0.00
75,2.98,-12.90,-8.64,18.09,-1.48,5.15,0.19,57.59,0.00,78.13,0.46,0.79,0.51,0.28,0.58,0.53,0.26,0.73,0.00,0.00
76,9.05,-12.18,-5.50,22.55,-2.26,4.73,0.09,26.23,0.00,9.02,0.70,0.82,0.60,0.46,0.54,0.50,0.12,0.33,0.00,0.00
77,6.42,-10.87,-5.33,22.23,-2.79,3.69,0.06,20.64,36.05,3.07,0.59,0.87,0.61,0.44,0.52,0.43,0.08,0.25,0.03,0.00
78,5.68,-11.00,-5.75,22.60,-2.78,3.73,0.09,31.78,25.10,92.28,0.57,0.86,0.60,0.46,0.52,0.43,0.12,0.40,0.02,0.00
79,2.60,-12.59,-8.13,19.10,-6.51,2.00,0.07,29.70,115.84,101.63,0.45,0.80,0.53,0.32,0.36,0.31,0.10,0.37,0.10,0.00
80,1.67,-12.62,-8.53,19.05,-7.35,1.77,0.12,53.02,463.35,14.99,0.41,0.80,0.52,0.32,0.32,0.30,0.16,0.67,0.40,0.00
81,1.88,-12.90,-8.66,19.03,-7.49,1.65,0.11,43.22,231.67,59.57,0.42,0.79,0.51,0.32,0.32,0.29,0.14,0.55,0.20,0.00
82,2.03,-13.64,-9.10,20.55,-7.23,2.35,0.08,35.07,324.43,6.40,0.42,0.76,0.50,0.38,0.33,0.34,0.10,0.44,0.28,0.00
83,6.23,-9.89,-2.33,18.94,-6.96,3.43,0.08,34.06,553.83,11.02,0.59,0.91,0.69,0.32,0.34,0.41,0.11,0.43,0.47,0.00
84,6.20,-9.93,-2.36,18.52,-6.68,3.54,0.08,32.37,553.83,23.19,0.59,0.90,0.69,0.30,0.35,0.42,0.11,0.41,0.47,0.00
85,6.17,-10.08,-2.52,19.08,-6.50,3.51,0.07,24.40,276.92,47.31,0.58,0.90,0.69,0.32,0.36,0.42,0.09,0.30,0.24,0.00
86,6.16,-10.12,-2.56,18.51,-7.09,3.15,0.05,18.12,553.83,16.96,0.58,0.90,0.69,0.30,0.33,0.39,0.07,0.22,0.47,0.00
87,6.12,-10.12,-2.64,18.67,-6.54,3.48,0.09,40.31,276.92,53.39,0.58,0.90,0.68,0.30,0.36,0.41,0.12,0.51,0.24,0.00
88,6.08,-10.12,-2.75,19.19,-6.33,3.33,0.07,24.01,553.83,31.41,0.58,0.90,0.68,0.32,0.37,0.40,0.09,0.30,0.47,0.00
89,6.24,-10.57,-3.50,19.06,-5.69,3.64,0.06,18.46,226.12,55.73,0.59,0.88,0.66,0.32,0.39,0.43,0.08,0.23,0.19,0.00
90,7.52,-10.18,0.92,19.05,-5.26,4.07,0.08,29.85,226.12,22.55,0.64,0.89,0.79,0.32,0.41,0.46,0.10,0.37,0.19,0.00
91,7.14,-7.83,-2.92,17.81,-3.57,3.99,0.07,20.18,131.34,47.08,0.62,0.99,0.68,0.27,0.49,0.45,0.10,0.25,0.11,0.00
92,7.84,-8.16,-2.70,17.39,-4.04,3.58,0.08,21.18,262.68,17.21,0.65,0.97,0.68,0.25,0.47,0.42,0.11,0.26,0.23,0.00
93,6.49,-9.17,-1.78,18.26,-3.07,5.98,0.09,25.39,262.68,19.85,0.60,0.93,0.71,0.29,0.51,0.59,0.12,0.32,0.23,0.00
94,6.95,-9.28,-1.14,17.76,-5.24,4.97,0.15,37.04,262.68,5.30,0.62,0.93,0.73,0.27,0.41,0.52,0.20,0.47,0.23,0.00
95,6.06,-8.82,-3.92,18.51,-2.09,5.88,0.06,15.85,131.34,50.94,0.58,0.95,0.65,0.30,0.55,0.58,0.09,0.19,0.11,0.00
96,6.41,-13.55,-7.59,20.56,-1.61,5.35,0.12,34.38,0.00,10.25,0.59,0.76,0.54,0.38,0.57,0.54,0.16,0.43,0.00,0.00
97,4.76,-16.65,-12.23,18.37,3.11,9.62,0.21,57.32,580.51,5.85,0.53,0.64,0.41,0.29,0.77,0.84,0.30,0.73,0.50,0.00
98,4.46,-15.56,-11.27,18.19,2.91,9.53,0.17,56.69,290.26,26.20,0.52,0.68,0.44,0.29,0.77,0.83,0.24,0.72,0.25,0.00
99,7.27,-8.49,-3.79,18.28,-1.07,5.84,0.05,9.24,511.96,29.21,0.63,0.96,0.65,0.29,0.59,0.58,0.06,0.11,0.44,0.00
100,8.08,-7.52,-2.77,17.66,-1.13,5.67,0.09,27.71,510.21,2.63,0.66,1.00,0.68,0.27,0.59,0.56,0.12,0.35,0.44,0.00
101,8.07,-7.74,-3.07,18.84,0.40,6.82,0.08,23.24,510.21,5.29,0.66,0.99,0.67,0.31,0.66,0.64,0.11,0.29,0.44,0.00
102,8.86,-8.43,-3.27,18.21,-0.50,5.98,0.07,20.20,510.21,7.05,0.69,0.96,0.67,0.29,0.62,0.59,0.10,0.25,0.44,0.00
103,7.13,-11.05,5.97,18.84,-8.10,2.84,0.09,36.74,251.62,52.25,0.62,0.86,0.93,0.31,0.29,0.37,0.12,0.46,0.22,0.00
104,6.28,-9.82,-2.46,18.50,-7.33,3.15,0.07,29.84,138.46,67.49,0.59,0.91,0.69,0.30,0.32,0.39,0.10,0.37,0.12,0.00
105,6.30,-9.80,-2.18,17.54,-8.77,2.49,0.05,19.49,553.83,12.11,0.59,0.91,0.70,0.26,0.26,0.35,0.06,0.24,0.47,0.00
106,6.29,-9.54,-1.84,17.39,-8.22,2.85,0.12,46.48,276.92,52.55,0.59,0.92,0.71,0.25,0.28,0.37,0.16,0.59,0.24,0.00
107,8.55,-8.93,2.85,18.30,-4.83,3.50,0.08,29.07,165.47,57.04,0.68,0.94,0.84,0.29,0.43,0.42,0.11,0.36,0.14,0.00
108,8.46,-8.98,-0.48,18.30,-5.00,3.59,0.08,25.75,330.94,32.13,0.67,0.94,0.75,0.29,0.42,0.42,0.10,0.32,0.28,0.00
109,8.47,-9.16,-5.51,18.21,-4.96,3.67,0.08,25.63,330.94,21.27,0.67,0.93,0.60,0.29,0.43,0.43,0.10,0.32,0.28,0.00
110,8.44,-8.73,4.23,18.42,-4.72,3.71,0.06,15.93,165.47,28.69,0.67,0.95,0.88,0.29,0.44,0.43,0.08,0.19,0.14,0.00
111,7.80,-7.94,-2.71,17.26,-3.82,3.37,0.07,23.87,262.68,26.54,0.65,0.98,0.68,0.25,0.47,0.41,0.10,0.30,0.23,0.00
112,6.76,-8.66,-3.01,18.09,-3.49,5.50,0.09,26.83,262.68,2.32,0.61,0.95,0.67,0.28,0.49,0.55,0.12,0.34,0.23,0.00
113,6.19,-11.27,-3.84,18.55,-1.43,6.99,0.10,32.08,375.55,13.53,0.59,0.85,0.65,0.30,0.58,0.66,0.14,0.40,0.32,0.00
114,4.63,-10.82,-6.26,24.30,-3.15,4.35,0.06,23.54,75.31,4.27,0.52,0.87,0.58,0.52,0.50,0.47,0.08,0.29,0.06,0.00
115,4.89,-10.95,-6.19,22.12,-3.01,3.92,0.06,20.05,75.31,12.06,0.53,0.86,0.58,0.44,0.51,0.44,0.08,0.25,0.06,0.00
116,2.31,-13.87,-9.12,21.63,-7.75,2.36,0.08,35.96,324.43,1.40,0.43,0.75,0.50,0.42,0.30,0.34,0.11,0.45,0.28,0.00
117,5.60,-10.97,-5.92,19.09,-5.88,3.27,0.06,18.22,463.35,63.75,0.56,0.86,0.59,0.32,0.39,0.40,0.08,0.22,0.40,0.00
118,6.59,-10.24,-4.46,19.97,-7.06,3.64,0.06,17.37,231.67,33.07,0.60,0.89,0.63,0.36,0.33,0.43,0.08,0.21,0.20,0.00
119,6.28,-13.78,-7.91,18.79,-10.47,1.96,0.07,37.87,452.24,10.37,0.59,0.75,0.53,0.31,0.19,0.31,0.09,0.48,0.39,0.00
120,6.65,-10.00,-4.23,19.39,-7.51,3.23,0.05,13.76,276.92,38.22,0.60,0.90,0.64,0.33,0.32,0.40,0.06,0.17,0.24,0.00
121,6.83,-9.87,3.56,18.98,-7.85,3.19,0.06,30.04,218.47,48.64,0.61,0.91,0.86,0.32,0.30,0.39,0.08,0.38,0.19,0.00
122,6.57,-9.45,-3.62,18.41,-7.60,3.45,0.07,29.22,276.92,10.76,0.60,0.92,0.66,0.29,0.31,0.41,0.09,0.37,0.24,0.00
123,6.52,-9.56,-3.80,18.38,-7.51,3.43,0.07,28.05,553.83,11.76,0.60,0.92,0.65,0.29,0.32,0.41,0.10,0.35,0.47,0.00
124,6.38,-9.79,-2.60,19.41,-7.44,3.20,0.07,23.73,276.92,41.41,0.59,0.91,0.69,0.33,0.32,0.40,0.09,0.29,0.24,0.00
125,6.41,-9.38,-3.77,18.18,-7.25,3.43,0.12,53.06,553.83,13.41,0.59,0.93,0.65,0.29,0.33,0.41,0.16,0.68,0.47,0.00
126,6.12,-10.43,-2.84,19.37,-5.69,3.55,0.06,15.33,90.45,100.57,0.58,0.88,0.68,0.33,0.39,0.42,0.07,0.19,0.08,0.00
127,6.38,-10.49,-3.51,18.75,-6.22,3.70,0.07,27.23,150.75,85.64,0.59,0.88,0.66,0.31,0.37,0.43,0.10,0.34,0.13,0.00
128,6.37,-10.05,-1.99,17.37,-9.09,2.35,0.09,30.67,226.12,69.05,0.59,0.90,0.70,0.25,0.25,0.34,0.12,0.38,0.19,0.00
129,6.89,-10.34,-2.33,18.83,-5.46,4.10,0.07,23.06,226.12,24.22,0.61,0.89,0.69,0.31,0.40,0.46,0.10,0.29,0.19,0.00
130,7.30,-10.37,4.21,19.19,-5.16,4.15,0.08,31.04,226.12,56.19,0.63,0.89,0.88,0.32,0.42,0.46,0.11,0.39,0.19,0.00
131,6.09,-9.44,-1.37,17.48,-6.55,4.02,0.07,28.47,286.81,11.83,0.58,0.92,0.72,0.26,0.36,0.45,0.09,0.36,0.25,0.00
132,7.21,-8.32,-4.06,16.74,-3.77,5.49,0.13,44.44,126.31,47.15,0.63,0.97,0.64,0.23,0.48,0.55,0.17,0.56,0.11,0.00
133,1.47,-12.32,-8.13,18.08,1.83,9.08,0.10,30.11,592.07,6.72,0.40,0.81,0.53,0.28,0.72,0.80,0.14,0.38,0.51,0.00
134,1.23,-12.44,-8.39,18.42,3.26,9.84,0.07,21.64,486.19,2.65,0.39,0.81,0.52,0.29,0.78,0.85,0.10,0.27,0.42,0.00
135,1.22,-12.68,-8.65,18.55,3.29,9.89,0.08,19.45,486.19,5.87,0.39,0.80,0.51,0.30,0.78,0.85,0.10,0.24,0.42,0.00
136,3.21,-13.97,-8.98,18.20,-0.17,8.10,0.08,30.61,116.93,88.37,0.47,0.74,0.50,0.29,0.63,0.73,0.11,0.38,0.10,0.00
137,3.40,-14.11,-9.04,17.94,-0.36,7.81,0.09,26.73,292.33,48.99,0.48,0.74,0.50,0.28,0.62,0.71,0.12,0.33,0.25,0.00
138,1.96,-13.41,-8.81,18.02,0.62,8.61,0.08,29.34,564.62,6.32,0.42,0.77,0.51,0.28,0.67,0.77,0.10,0.37,0.48,0.00
139,2.28,-13.66,-8.94,18.05,-0.19,8.22,0.07,27.21,284.67,10.33,0.43,0.76,0.50,0.28,0.63,0.74,0.10,0.34,0.24,0.00
140,2.85,-14.89,-9.82,18.25,-0.11,8.41,0.08,26.59,584.66,3.54,0.46,0.71,0.48,0.29,0.63,0.75,0.11,0.33,0.50,0.00
141,2.89,-15.09,-9.89,18.02,0.44,8.55,0.08,27.49,584.66,7.58,0.46,0.70,0.48,0.28,0.66,0.76,0.11,0.34,0.50,0.00
142,2.98,-15.12,-9.86,18.20,0.39,8.66,0.09,30.72,584.66,11.21,0.46,0.70,0.48,0.29,0.66,0.77,0.12,0.39,0.50,0.00
143,3.13,-15.02,-9.83,17.93,0.19,8.43,0.09,31.07,584.66,13.28,0.47,0.70,0.48,0.28,0.65,0.75,0.12,0.39,0.50,0.00
144,3.84,-14.40,-9.20,17.58,-0.26,8.04,0.10,41.20,586.23,10.91,0.49,0.73,0.50,0.26,0.63,0.73,0.14,0.52,0.50,0.00
145,5.28,-12.98,-7.84,17.33,-0.41,7.69,0.12,55.01,238.99,31.81,0.55,0.78,0.54,0.25,0.62,0.70,0.17,0.70,0.20,0.00
146,5.69,-12.47,-7.25,17.11,-0.49,7.67,0.10,44.46,484.42,4.47,0.57,0.80,0.55,0.24,0.62,0.70,0.14,0.56,0.42,0.00
147,3.10,-15.56,-11.48,18.42,4.00,10.02,0.11,32.59,103.97,50.58,0.46,0.68,0.43,0.29,0.81,0.86,0.14,0.41,0.09,0.00
148,3.10,-15.56,-11.48,18.42,4.00,10.02,0.07,37.69,503.24,6.32,0.46,0.68,0.43,0.29,0.81,0.86,0.09,0.48,0.43,0.00
149,1.45,-21.03,-13.62,23.04,-10.04,1.76,0.04,18.97,558.32,16.43,0.40,0.46,0.37,0.47,0.21,0.30,0.05,0.23,0.48,0.00
150,7.59,-13.17,-6.60,17.72,-10.49,1.56,0.08,34.57,251.62,80.57,0.64,0.78,0.57,0.27,0.19,0.28,0.10,0.44,0.22,0.00
151,6.77,-8.96,4.27,18.12,-8.82,2.76,NA,39.00,655.42,11.30,0.61,0.94,0.88,0.28,0.26,0.37,NA,0.49,0.56,0.00
152,6.12,-11.34,-6.47,16.92,-1.75,6.94,0.08,27.68,504.87,5.26,0.58,0.85,0.58,0.24,0.56,0.65,0.11,0.35,0.43,0.00
153,2.93,-21.38,-11.48,20.31,-13.75,-0.35,0.07,33.36,126.05,126.62,0.46,0.45,0.43,0.37,0.05,0.15,0.09,0.42,0.11,0.00
154,3.37,-20.26,-11.02,20.12,-13.21,-0.16,0.09,42.16,189.07,68.98,0.48,0.50,0.45,0.36,0.07,0.17,0.12,0.53,0.16,0.00
155,3.51,-19.39,-10.54,20.10,-13.60,-0.47,0.06,27.67,341.42,43.58,0.48,0.53,0.46,0.36,0.05,0.14,0.07,0.35,0.29,0.00
156,3.23,-25.76,-14.15,19.71,-13.77,-0.72,0.06,30.20,318.80,62.18,0.47,0.28,0.36,0.35,0.04,0.13,0.08,0.38,0.27,0.00
157,3.87,-17.92,-9.82,20.01,-13.71,-0.62,0.09,38.74,315.18,26.86,0.49,0.59,0.48,0.36,0.05,0.13,0.12,0.49,0.27,0.00
158,4.48,-17.71,-10.13,19.58,-12.63,0.06,0.08,36.82,630.37,6.61,0.52,0.60,0.47,0.34,0.09,0.18,0.11,0.46,0.54,0.00
159,5.28,-20.11,-12.18,19.44,-12.55,-0.19,0.05,26.24,428.87,19.48,0.55,0.50,0.41,0.33,0.10,0.16,0.07,0.33,0.37,0.00
160,6.01,-21.71,-13.64,19.09,-12.26,-0.17,0.06,29.02,324.35,25.76,0.58,0.44,0.37,0.32,0.11,0.16,0.07,0.36,0.28,0.00
161,6.13,-21.50,-13.49,19.40,-12.25,-0.14,0.10,45.11,926.78,4.85,0.58,0.45,0.37,0.33,0.11,0.17,0.13,0.57,0.79,0.00
162,6.55,-22.36,-14.24,19.49,-12.54,-0.29,0.08,42.56,973.05,1.29,0.60,0.41,0.35,0.34,0.10,0.16,0.11,0.54,0.83,0.00
163,7.10,-22.91,-14.64,18.58,-12.71,-0.89,0.03,16.96,973.05,18.45,0.62,0.39,0.34,0.30,0.09,0.12,0.03,0.21,0.83,0.00
